iteration,epoch,phase,loss,record_id
1,0,train,3.4559717178344727,pdb_00001j1p_H_L
2,0,train,2.9477968215942383,pdb_00001nbz_B_A
3,0,train,2.8974673748016357,pdb_00001dqj_B_A
4,0,train,2.686408281326294,pdb_00001nby_B_A
5,0,train,2.8738276958465576,pdb_00001kir_B_A
6,0,train,2.93715238571167,pdb_00001e6j_H_L
7,0,train,2.866105556488037,pdb_00001mlc_D_C
8,0,train,2.757383346557617,pdb_00001mlc_B_A
9,0,train,2.9211344718933105,pdb_00008pwh_D_C
10,0,train,2.7883803844451904,pdb_00008q6j_D_C
11,0,train,2.7287962436676025,pdb_00008q6j_B_A
12,0,train,2.6543831825256348,pdb_00008pwh_B_A
13,0,train,2.7590556144714355,pdb_00001kiq_B_A
14,0,train,2.8227930068969727,pdb_00001jhl_H_L
15,0,train,2.6100265979766846,pdb_00001g7m_B_A
16,0,train,2.493954658508301,pdb_00001g7h_B_A
17,0,train,2.2294774055480957,pdb_00001ic4_H_L
18,0,train,3.3331336975097656,pdb_00001fsk_F_E
19,0,train,2.569087028503418,pdb_00001fsk_I_H
20,0,train,2.5205111503601074,pdb_00001fsk_C_B
21,0,train,2.5021862983703613,pdb_00001fsk_L_K
22,0,train,2.7966418266296387,pdb_00001hys_D_C
23,0,train,2.722992181777954,pdb_00001j5o_H_L
24,0,train,2.6839871406555176,pdb_00002hmi_D_C
25,0,train,2.492084264755249,pdb_00001dee_F_E
26,0,train,2.4115703105926514,pdb_00001dee_D_C
27,0,train,2.425621747970581,pdb_00001fns_H_L
28,0,train,2.3115463256835938,pdb_00001fdl_H_L
29,0,train,2.304471969604492,pdb_00001ic7_H_L
30,0,train,2.171201467514038,pdb_00001vfb_B_A
31,0,train,3.3548779487609863,pdb_00001g9n_H_L
32,0,train,2.453462839126587,pdb_00006p4a_H_L
33,0,train,2.6875288486480713,pdb_00003d9a_H_L
34,0,train,2.0136117935180664,pdb_00001c08_B_A
35,0,train,2.0826196670532227,pdb_00003hfm_H_L
36,0,train,1.7058534622192383,pdb_00002dqj_H_L
37,0,train,2.761331558227539,pdb_00002vit_B_A
38,0,train,2.6794726848602295,pdb_00002vir_B_A
39,0,train,2.680023193359375,pdb_00002vis_B_A
40,0,train,3.01850962638855,pdb_00001bql_H_L
41,0,train,2.872258186340332,pdb_00001eo8_H_L
42,0,train,2.824925661087036,pdb_00001adq_H_L
43,0,train,1.6764495372772217,pdb_00001ic5_H_L
44,0,train,2.7501161098480225,pdb_00007m2j_A_B
45,0,train,2.7113990783691406,pdb_00002hjf_A_B
46,0,train,2.6927289962768555,pdb_00006w0g_A_B
47,0,train,2.609805107116699,pdb_00002itd_A_B
48,0,train,2.5639240741729736,pdb_00001r3k_B_A
49,0,train,2.523745059967041,pdb_00003f7y_A_B
50,0,train,2.4253532886505127,pdb_00003iga_A_B
51,0,train,2.49564528465271,pdb_00006w0i_A_B
52,0,train,2.4327595233917236,pdb_00006w0j_A_B
53,0,train,2.3314096927642822,pdb_00006w0h_A_B
54,0,train,1.9858553409576416,pdb_00002bob_A_B
55,0,train,2.101646661758423,pdb_00007mhr_A_B
56,0,train,1.7388651371002197,pdb_00003or7_A_B
57,0,train,1.6362653970718384,pdb_00003f5w_A_B
58,0,train,1.512198805809021,pdb_00003or6_A_B
59,0,train,1.3624943494796753,pdb_00002itc_A_B
60,0,train,1.187362790107727,pdb_00002atk_A_B
61,0,train,1.0258548259735107,pdb_00007mhx_A_B
62,0,train,1.5214004516601562,pdb_00006w0a_A_B
63,0,train,0.8792264461517334,pdb_00004lcu_A_B
64,0,train,0.7436913251876831,pdb_00003stl_A_B
65,0,train,0.5858529806137085,pdb_00003fb7_A_B
66,0,train,1.4160538911819458,pdb_00006w0f_A_B
67,0,train,0.5264289379119873,pdb_00003hpl_A_B
68,0,train,0.4054405093193054,pdb_00003gb7_A_B
